Year of Birth,Gender,Ethnicity,Child's First Name,Count,Rank,P(name|ethnicity),P(name),numerator,P
2017,FEMALE,black,Emily,30,18,0.0007318501170960188,9.57075178255252e-05,7.004355812757992e-08,0.0001041076036495664
2017,FEMALE,black,Kaylee,30,18,0.0007318501170960188,9.57075178255252e-05,7.004355812757992e-08,0.0001041076036495664
2017,FEMALE,black,Bella,29,19,0.0007074551131928181,9.251726723134103e-05,6.545181376143857e-08,9.72827718547615e-05
2017,FEMALE,black,Leah,29,19,0.0007074551131928181,9.251726723134103e-05,6.545181376143857e-08,9.72827718547615e-05
2017,FEMALE,black,Nyla,29,19,0.0007074551131928181,9.251726723134103e-05,6.545181376143857e-08,9.72827718547615e-05
2017,FEMALE,black,Ariel,28,20,0.0006830601092896175,8.932701663715684e-05,6.101572174669184e-08,9.068929029028896e-05
2017,FEMALE,black,Jayla,28,20,0.0006830601092896175,8.932701663715684e-05,6.101572174669184e-08,9.068929029028896e-05
2017,FEMALE,black,Mariam,28,20,0.0006830601092896175,8.932701663715684e-05,6.101572174669184e-08,9.068929029028896e-05
2017,FEMALE,black,Maya,28,20,0.0006830601092896175,8.932701663715684e-05,6.101572174669184e-08,9.068929029028896e-05
2017,FEMALE,black,Nevaeh,28,20,0.0006830601092896175,8.932701663715684e-05,6.101572174669184e-08,9.068929029028896e-05
2017,FEMALE,black,Taylor,28,20,0.0006830601092896175,8.932701663715684e-05,6.101572174669184e-08,9.068929029028896e-05
2017,FEMALE,black,Zoey,28,20,0.0006830601092896175,8.932701663715684e-05,6.101572174669184e-08,9.068929029028896e-05
2017,FEMALE,black,Ariah,27,21,0.0006586651053864168,8.613676604297267e-05,5.6735282083339726e-08,8.432715895614877e-05
2017,FEMALE,black,Avery,27,21,0.0006586651053864168,8.613676604297267e-05,5.6735282083339726e-08,8.432715895614877e-05
2017,FEMALE,black,Laila,27,21,0.0006586651053864168,8.613676604297267e-05,5.6735282083339726e-08,8.432715895614877e-05
2017,FEMALE,black,Michelle,27,21,0.0006586651053864168,8.613676604297267e-05,5.6735282083339726e-08,8.432715895614877e-05
2017,FEMALE,black,Sarah,27,21,0.0006586651053864168,8.613676604297267e-05,5.6735282083339726e-08,8.432715895614877e-05
2017,FEMALE,black,Victoria,27,21,0.0006586651053864168,8.613676604297267e-05,5.6735282083339726e-08,8.432715895614877e-05
2017,FEMALE,black,Autumn,26,22,0.0006342701014832163,8.29465154487885e-05,5.261049477138225e-08,7.819637785234099e-05
2017,FEMALE,black,Layla,26,22,0.0006342701014832163,8.29465154487885e-05,5.261049477138225e-08,7.819637785234099e-05
2017,FEMALE,black,Amaya,25,23,0.0006098750975800156,7.975626485460433e-05,4.864135981081939e-08,7.229694697886556e-05
2017,FEMALE,black,Aminata,25,23,0.0006098750975800156,7.975626485460433e-05,4.864135981081939e-08,7.229694697886556e-05
2017,FEMALE,black,Amira,25,23,0.0006098750975800156,7.975626485460433e-05,4.864135981081939e-08,7.229694697886556e-05
2017,FEMALE,black,Dakota,25,23,0.0006098750975800156,7.975626485460433e-05,4.864135981081939e-08,7.229694697886556e-05
2017,FEMALE,black,Harmony,25,23,0.0006098750975800156,7.975626485460433e-05,4.864135981081939e-08,7.229694697886556e-05
2017,FEMALE,black,Jade,25,23,0.0006098750975800156,7.975626485460433e-05,4.864135981081939e-08,7.229694697886556e-05
2017,FEMALE,black,Leilani,25,23,0.0006098750975800156,7.975626485460433e-05,4.864135981081939e-08,7.229694697886556e-05
2017,FEMALE,black,Peyton,25,23,0.0006098750975800156,7.975626485460433e-05,4.864135981081939e-08,7.229694697886556e-05
2017,FEMALE,black,Amina,24,24,0.000585480093676815,7.656601426042015e-05,4.482787720165114e-08,6.66288663357225e-05
2017,FEMALE,black,Chelsea,24,24,0.000585480093676815,7.656601426042015e-05,4.482787720165114e-08,6.66288663357225e-05
2017,FEMALE,black,Hawa,24,24,0.000585480093676815,7.656601426042015e-05,4.482787720165114e-08,6.66288663357225e-05
2017,FEMALE,black,Kayla,24,24,0.000585480093676815,7.656601426042015e-05,4.482787720165114e-08,6.66288663357225e-05
2017,FEMALE,black,Nylah,24,24,0.000585480093676815,7.656601426042015e-05,4.482787720165114e-08,6.66288663357225e-05
2017,FEMALE,black,Ella,23,25,0.0005610850897736143,7.337576366623598e-05,4.1170046943877525e-08,6.11921359229118e-05
2017,FEMALE,black,Grace,23,25,0.0005610850897736143,7.337576366623598e-05,4.1170046943877525e-08,6.11921359229118e-05
2017,FEMALE,black,Imani,23,25,0.0005610850897736143,7.337576366623598e-05,4.1170046943877525e-08,6.11921359229118e-05
2017,FEMALE,black,Aisha,22,26,0.0005366900858704138,7.018551307205181e-05,3.766786903749854e-08,5.598675574043349e-05
2017,FEMALE,black,Charlotte,22,26,0.0005366900858704138,7.018551307205181e-05,3.766786903749854e-08,5.598675574043349e-05
2017,FEMALE,black,London,22,26,0.0005366900858704138,7.018551307205181e-05,3.766786903749854e-08,5.598675574043349e-05
2017,FEMALE,black,Paige,22,26,0.0005366900858704138,7.018551307205181e-05,3.766786903749854e-08,5.598675574043349e-05
2017,FEMALE,black,Tori,22,26,0.0005366900858704138,7.018551307205181e-05,3.766786903749854e-08,5.598675574043349e-05
2017,FEMALE,black,Amirah,21,27,0.0005122950819672131,6.699526247786764e-05,3.432134348251416e-08,5.1012725788287535e-05
2017,FEMALE,black,Amiyah,21,27,0.0005122950819672131,6.699526247786764e-05,3.432134348251416e-08,5.1012725788287535e-05
2017,FEMALE,black,Egypt,21,27,0.0005122950819672131,6.699526247786764e-05,3.432134348251416e-08,5.1012725788287535e-05
2017,FEMALE,black,Gabriella,21,27,0.0005122950819672131,6.699526247786764e-05,3.432134348251416e-08,5.1012725788287535e-05
2017,FEMALE,black,Hailey,21,27,0.0005122950819672131,6.699526247786764e-05,3.432134348251416e-08,5.1012725788287535e-05
2017,FEMALE,black,Kylie,21,27,0.0005122950819672131,6.699526247786764e-05,3.432134348251416e-08,5.1012725788287535e-05
2017,FEMALE,black,Heaven,20,28,0.0004879000780640125,6.380501188368347e-05,3.113047027892441e-08,4.6270046066473955e-05
2017,FEMALE,black,Kali,20,28,0.0004879000780640125,6.380501188368347e-05,3.113047027892441e-08,4.6270046066473955e-05
2017,FEMALE,black,Kennedy,20,28,0.0004879000780640125,6.380501188368347e-05,3.113047027892441e-08,4.6270046066473955e-05
2017,FEMALE,black,Miracle,20,28,0.0004879000780640125,6.380501188368347e-05,3.113047027892441e-08,4.6270046066473955e-05
2017,FEMALE,black,Aliyah,19,29,0.0004635050741608119,6.061476128949929e-05,2.8095249426729277e-08,4.1758716574992745e-05
2017,FEMALE,black,Arianna,19,29,0.0004635050741608119,6.061476128949929e-05,2.8095249426729277e-08,4.1758716574992745e-05
2017,FEMALE,black,Destiny,19,29,0.0004635050741608119,6.061476128949929e-05,2.8095249426729277e-08,4.1758716574992745e-05
2017,FEMALE,black,Makayla,19,29,0.0004635050741608119,6.061476128949929e-05,2.8095249426729277e-08,4.1758716574992745e-05
2017,FEMALE,black,Oumou,19,29,0.0004635050741608119,6.061476128949929e-05,2.8095249426729277e-08,4.1758716574992745e-05
2017,FEMALE,black,Alyssa,18,30,0.00043911007025761124,5.7424510695315116e-05,2.521568092592877e-08,3.74787373138439e-05
2017,FEMALE,black,Arielle,18,30,0.00043911007025761124,5.7424510695315116e-05,2.521568092592877e-08,3.74787373138439e-05
2017,FEMALE,black,Genesis,18,30,0.00043911007025761124,5.7424510695315116e-05,2.521568092592877e-08,3.74787373138439e-05
2017,FEMALE,black,Hannah,18,30,0.00043911007025761124,5.7424510695315116e-05,2.521568092592877e-08,3.74787373138439e-05
2017,FEMALE,black,Isabelle,18,30,0.00043911007025761124,5.7424510695315116e-05,2.521568092592877e-08,3.74787373138439e-05
2017,FEMALE,black,Phoenix,18,30,0.00043911007025761124,5.7424510695315116e-05,2.521568092592877e-08,3.74787373138439e-05
2017,FEMALE,black,Summer,18,30,0.00043911007025761124,5.7424510695315116e-05,2.521568092592877e-08,3.74787373138439e-05
2017,FEMALE,black,Gianna,17,31,0.00041471506635441064,5.4234260101130944e-05,2.2491764776522885e-08,3.343010828302743e-05
2017,FEMALE,black,Journey,17,31,0.00041471506635441064,5.4234260101130944e-05,2.2491764776522885e-08,3.343010828302743e-05
2017,FEMALE,black,Aissatou,16,32,0.00039032006245121,5.104400950694677e-05,1.992350097851162e-08,2.961282948254333e-05
2017,FEMALE,black,Alexis,16,32,0.00039032006245121,5.104400950694677e-05,1.992350097851162e-08,2.961282948254333e-05
2017,FEMALE,black,Angel,16,32,0.00039032006245121,5.104400950694677e-05,1.992350097851162e-08,2.961282948254333e-05
2017,FEMALE,black,Aniyah,16,32,0.00039032006245121,5.104400950694677e-05,1.992350097851162e-08,2.961282948254333e-05
2017,FEMALE,black,Arya,16,32,0.00039032006245121,5.104400950694677e-05,1.992350097851162e-08,2.961282948254333e-05
2017,FEMALE,black,Aubree,16,32,0.00039032006245121,5.104400950694677e-05,1.992350097851162e-08,2.961282948254333e-05
2017,FEMALE,black,Journee,16,32,0.00039032006245121,5.104400950694677e-05,1.992350097851162e-08,2.961282948254333e-05
2017,FEMALE,black,Londyn,16,32,0.00039032006245121,5.104400950694677e-05,1.992350097851162e-08,2.961282948254333e-05
2017,FEMALE,black,Mariah,16,32,0.00039032006245121,5.104400950694677e-05,1.992350097851162e-08,2.961282948254333e-05
2017,FEMALE,black,Mikayla,16,32,0.00039032006245121,5.104400950694677e-05,1.992350097851162e-08,2.961282948254333e-05
2017,FEMALE,black,Nia,16,32,0.00039032006245121,5.104400950694677e-05,1.992350097851162e-08,2.961282948254333e-05
2017,FEMALE,black,Nova,16,32,0.00039032006245121,5.104400950694677e-05,1.992350097851162e-08,2.961282948254333e-05
2017,FEMALE,black,Paris,16,32,0.00039032006245121,5.104400950694677e-05,1.992350097851162e-08,2.961282948254333e-05
2017,FEMALE,black,Zara,16,32,0.00039032006245121,5.104400950694677e-05,1.992350097851162e-08,2.961282948254333e-05
2017,FEMALE,black,Aicha,15,33,0.0003659250585480094,4.78537589127626e-05,1.751088953189498e-08,2.60269009123916e-05
2017,FEMALE,black,Amara,15,33,0.0003659250585480094,4.78537589127626e-05,1.751088953189498e-08,2.60269009123916e-05
2017,FEMALE,black,Aubrey,15,33,0.0003659250585480094,4.78537589127626e-05,1.751088953189498e-08,2.60269009123916e-05
2017,FEMALE,black,Blessing,15,33,0.0003659250585480094,4.78537589127626e-05,1.751088953189498e-08,2.60269009123916e-05
2017,FEMALE,black,Elizabeth,15,33,0.0003659250585480094,4.78537589127626e-05,1.751088953189498e-08,2.60269009123916e-05
2017,FEMALE,black,Mariama,15,33,0.0003659250585480094,4.78537589127626e-05,1.751088953189498e-08,2.60269009123916e-05
2017,FEMALE,black,Morgan,15,33,0.0003659250585480094,4.78537589127626e-05,1.751088953189498e-08,2.60269009123916e-05
2017,FEMALE,black,Sophia,15,33,0.0003659250585480094,4.78537589127626e-05,1.751088953189498e-08,2.60269009123916e-05
2017,FEMALE,black,Ariyah,14,34,0.00034153005464480874,4.466350831857842e-05,1.525393043667296e-08,2.267232257257224e-05
2017,FEMALE,black,Brianna,14,34,0.00034153005464480874,4.466350831857842e-05,1.525393043667296e-08,2.267232257257224e-05
2017,FEMALE,black,Brooke,14,34,0.00034153005464480874,4.466350831857842e-05,1.525393043667296e-08,2.267232257257224e-05
2017,FEMALE,black,Gabrielle,14,34,0.00034153005464480874,4.466350831857842e-05,1.525393043667296e-08,2.267232257257224e-05
2017,FEMALE,black,Jasmine,14,34,0.00034153005464480874,4.466350831857842e-05,1.525393043667296e-08,2.267232257257224e-05
2017,FEMALE,black,Kelsey,14,34,0.00034153005464480874,4.466350831857842e-05,1.525393043667296e-08,2.267232257257224e-05
2017,FEMALE,black,Lauren,14,34,0.00034153005464480874,4.466350831857842e-05,1.525393043667296e-08,2.267232257257224e-05
2017,FEMALE,black,Melanie,14,34,0.00034153005464480874,4.466350831857842e-05,1.525393043667296e-08,2.267232257257224e-05
2017,FEMALE,black,Mya,14,34,0.00034153005464480874,4.466350831857842e-05,1.525393043667296e-08,2.267232257257224e-05
2017,FEMALE,black,Sarai,14,34,0.00034153005464480874,4.466350831857842e-05,1.525393043667296e-08,2.267232257257224e-05
2017,FEMALE,black,Alana,13,35,0.00031713505074160815,4.147325772439425e-05,1.3152623692845562e-08,1.9549094463085248e-05
2017,FEMALE,black,Jada,13,35,0.00031713505074160815,4.147325772439425e-05,1.3152623692845562e-08,1.9549094463085248e-05
2017,FEMALE,black,Jordan,13,35,0.00031713505074160815,4.147325772439425e-05,1.3152623692845562e-08,1.9549094463085248e-05
2017,FEMALE,black,Kadiatou,13,35,0.00031713505074160815,4.147325772439425e-05,1.3152623692845562e-08,1.9549094463085248e-05
2017,FEMALE,black,Khadija,13,35,0.00031713505074160815,4.147325772439425e-05,1.3152623692845562e-08,1.9549094463085248e-05
2017,FEMALE,black,Khloe,13,35,0.00031713505074160815,4.147325772439425e-05,1.3152623692845562e-08,1.9549094463085248e-05
2017,FEMALE,black,Melody,13,35,0.00031713505074160815,4.147325772439425e-05,1.3152623692845562e-08,1.9549094463085248e-05
2017,FEMALE,black,Milani,13,35,0.00031713505074160815,4.147325772439425e-05,1.3152623692845562e-08,1.9549094463085248e-05
2017,FEMALE,black,Penelope,13,35,0.00031713505074160815,4.147325772439425e-05,1.3152623692845562e-08,1.9549094463085248e-05
2017,FEMALE,black,Rylee,13,35,0.00031713505074160815,4.147325772439425e-05,1.3152623692845562e-08,1.9549094463085248e-05
2017,FEMALE,black,Sariah,13,35,0.00031713505074160815,4.147325772439425e-05,1.3152623692845562e-08,1.9549094463085248e-05
2017,FEMALE,black,Sydney,13,35,0.00031713505074160815,4.147325772439425e-05,1.3152623692845562e-08,1.9549094463085248e-05
2017,FEMALE,black,Ashley,12,36,0.0002927400468384075,3.828300713021008e-05,1.1206969300412785e-08,1.6657216583930623e-05
2017,FEMALE,black,Celine,12,36,0.0002927400468384075,3.828300713021008e-05,1.1206969300412785e-08,1.6657216583930623e-05
2017,FEMALE,black,Empress,12,36,0.0002927400468384075,3.828300713021008e-05,1.1206969300412785e-08,1.6657216583930623e-05
2017,FEMALE,black,Joy,12,36,0.0002927400468384075,3.828300713021008e-05,1.1206969300412785e-08,1.6657216583930623e-05
2017,FEMALE,black,Kimora,12,36,0.0002927400468384075,3.828300713021008e-05,1.1206969300412785e-08,1.6657216583930623e-05
2017,FEMALE,black,Leila,12,36,0.0002927400468384075,3.828300713021008e-05,1.1206969300412785e-08,1.6657216583930623e-05
2017,FEMALE,black,Lyric,12,36,0.0002927400468384075,3.828300713021008e-05,1.1206969300412785e-08,1.6657216583930623e-05
2017,FEMALE,black,McKenzie,12,36,0.0002927400468384075,3.828300713021008e-05,1.1206969300412785e-08,1.6657216583930623e-05
2017,FEMALE,black,Royalty,12,36,0.0002927400468384075,3.828300713021008e-05,1.1206969300412785e-08,1.6657216583930623e-05
2017,FEMALE,black,Sevyn,12,36,0.0002927400468384075,3.828300713021008e-05,1.1206969300412785e-08,1.6657216583930623e-05
2017,FEMALE,black,Skylah,12,36,0.0002927400468384075,3.828300713021008e-05,1.1206969300412785e-08,1.6657216583930623e-05
2017,FEMALE,black,Anaya,11,37,0.0002683450429352069,3.5092756536025905e-05,9.416967259374634e-09,1.3996688935108373e-05
2017,FEMALE,black,Ariana,11,37,0.0002683450429352069,3.5092756536025905e-05,9.416967259374634e-09,1.3996688935108373e-05
2017,FEMALE,black,Eva,11,37,0.0002683450429352069,3.5092756536025905e-05,9.416967259374634e-09,1.3996688935108373e-05
2017,FEMALE,black,Fatou,11,37,0.0002683450429352069,3.5092756536025905e-05,9.416967259374634e-09,1.3996688935108373e-05
2017,FEMALE,black,Kehlani,11,37,0.0002683450429352069,3.5092756536025905e-05,9.416967259374634e-09,1.3996688935108373e-05
2017,FEMALE,black,Kyla,11,37,0.0002683450429352069,3.5092756536025905e-05,9.416967259374634e-09,1.3996688935108373e-05
2017,FEMALE,black,Maliyah,11,37,0.0002683450429352069,3.5092756536025905e-05,9.416967259374634e-09,1.3996688935108373e-05
2017,FEMALE,black,Nala,11,37,0.0002683450429352069,3.5092756536025905e-05,9.416967259374634e-09,1.3996688935108373e-05
2017,FEMALE,black,Skyler,11,37,0.0002683450429352069,3.5092756536025905e-05,9.416967259374634e-09,1.3996688935108373e-05
2017,FEMALE,black,Alani,10,38,0.00024395003903200624,3.190250594184173e-05,7.782617569731102e-09,1.1567511516618489e-05
2017,FEMALE,black,Azariah,10,38,0.00024395003903200624,3.190250594184173e-05,7.782617569731102e-09,1.1567511516618489e-05
2017,FEMALE,black,Cali,10,38,0.00024395003903200624,3.190250594184173e-05,7.782617569731102e-09,1.1567511516618489e-05
2017,FEMALE,black,Chanel,10,38,0.00024395003903200624,3.190250594184173e-05,7.782617569731102e-09,1.1567511516618489e-05
2017,FEMALE,black,Jaliyah,10,38,0.00024395003903200624,3.190250594184173e-05,7.782617569731102e-09,1.1567511516618489e-05
2017,FEMALE,black,Janiyah,10,38,0.00024395003903200624,3.190250594184173e-05,7.782617569731102e-09,1.1567511516618489e-05
2017,FEMALE,black,Jordyn,10,38,0.00024395003903200624,3.190250594184173e-05,7.782617569731102e-09,1.1567511516618489e-05
2017,FEMALE,black,Kaliyah,10,38,0.00024395003903200624,3.190250594184173e-05,7.782617569731102e-09,1.1567511516618489e-05
2017,FEMALE,black,Kennedi,10,38,0.00024395003903200624,3.190250594184173e-05,7.782617569731102e-09,1.1567511516618489e-05
2017,FEMALE,black,Kiara,10,38,0.00024395003903200624,3.190250594184173e-05,7.782617569731102e-09,1.1567511516618489e-05
2017,FEMALE,black,Kori,10,38,0.00024395003903200624,3.190250594184173e-05,7.782617569731102e-09,1.1567511516618489e-05
2017,FEMALE,black,Maimouna,10,38,0.00024395003903200624,3.190250594184173e-05,7.782617569731102e-09,1.1567511516618489e-05
2017,FEMALE,black,Maryam,10,38,0.00024395003903200624,3.190250594184173e-05,7.782617569731102e-09,1.1567511516618489e-05
2017,FEMALE,black,Mila,10,38,0.00024395003903200624,3.190250594184173e-05,7.782617569731102e-09,1.1567511516618489e-05
2017,FEMALE,black,Skye,10,38,0.00024395003903200624,3.190250594184173e-05,7.782617569731102e-09,1.1567511516618489e-05
2017,FEMALE,black,Trinity,10,38,0.00024395003903200624,3.190250594184173e-05,7.782617569731102e-09,1.1567511516618489e-05
2017,FEMALE,black,Wynter,10,38,0.00024395003903200624,3.190250594184173e-05,7.782617569731102e-09,1.1567511516618489e-05
2017,FEMALE,black,Zaniyah,10,38,0.00024395003903200624,3.190250594184173e-05,7.782617569731102e-09,1.1567511516618489e-05
2017,FEMALE,latinx,Mia,250,1,0.002553808750370302,0.0007975626485460433,2.0368224708253994e-06,0.003027383419200205
2017,FEMALE,latinx,Isabella,245,2,0.0025027325753628963,0.0007816113955751224,1.956164300980714e-06,0.0029074990357998774
2017,FEMALE,latinx,Emma,222,3,0.0022677821703288286,0.0007082356319088864,1.6061241384345439e-06,0.0023872250309098066
2017,FEMALE,latinx,Sophia,214,4,0.002186060290316979,0.000682713627155413,1.4924531499827199e-06,0.0022182728170510816
2017,FEMALE,latinx,Camila,178,5,0.0018183118302636551,0.0005678646057647828,1.0325549306501112e-06,0.0015347138600630287
2017,FEMALE,latinx,Sofia,146,6,0.0014914243102162564,0.0004657765867508893,6.946705246098274e-07,0.001032507279418745
2017,FEMALE,latinx,Victoria,128,7,0.0013075500801895948,0.0004083520760555742,5.339407897920536e-07,0.0007936103990428187
2017,FEMALE,latinx,Abigail,124,8,0.0012666891401836699,0.0003955910736788375,5.010909169825814e-07,0.0007447847592579576
2017,FEMALE,latinx,Valentina,124,8,0.0012666891401836699,0.0003955910736788375,5.010909169825814e-07,0.0007447847592579576
2017,FEMALE,latinx,Emily,120,9,0.001225828200177745,0.0003828300713021008,4.69283897278172e-07,0.0006975091397837273
2017,FEMALE,latinx,Leah,118,10,0.0012053977301747826,0.00037644957011373243,4.5377145734036575e-07,0.0006744525876630985
2017,FEMALE,latinx,Ava,117,11,0.0011951824951733014,0.00037325931951954827,4.4611300485006226e-07,0.0006630696260069057
2017,FEMALE,latinx,Luna,108,12,0.0011032453801599707,0.0003445470641718907,3.8011995679531935e-07,0.0005649824032248191
2017,FEMALE,latinx,Ashley,106,13,0.0010828149101570082,0.00033816656298352236,3.6617179651510705e-07,0.0005442508815701361
2017,FEMALE,latinx,Olivia,98,14,0.0010010930301451585,0.000312644558230049,3.129862881569142e-07,0.0004651998457279804
2017,FEMALE,latinx,Scarlett,97,15,0.0009908777951436773,0.0003094543076358648,3.0663140204793893e-07,0.00045575440946007566
2017,FEMALE,latinx,Genesis,89,16,0.0009091559151318276,0.0002839323028823914,2.581387326625278e-07,0.00038367846501575716
2017,FEMALE,latinx,Zoe,87,17,0.0008887254451288652,0.0002775518016940231,2.466673485068392e-07,0.00036662824159882165
2017,FEMALE,latinx,Amelia,82,18,0.0008376492701214592,0.0002616005487231022,2.1912950870127975e-07,0.0003256980177712348
2017,FEMALE,latinx,Madison,82,18,0.0008376492701214592,0.0002616005487231022,2.1912950870127975e-07,0.0003256980177712348
2017,FEMALE,latinx,Elizabeth,81,19,0.0008274340351199779,0.000258410298128918,2.138174756973671e-07,0.0003178026018139607
2017,FEMALE,latinx,Samantha,81,19,0.0008274340351199779,0.000258410298128918,2.138174756973671e-07,0.0003178026018139607
2017,FEMALE,latinx,Ariana,68,20,0.0006946359801007222,0.00021693704040452378,1.5069227368154634e-07,0.00022397793488610797
2017,FEMALE,latinx,Brianna,68,20,0.0006946359801007222,0.00021693704040452378,1.5069227368154634e-07,0.00022397793488610797
2017,FEMALE,latinx,Alexa,67,21,0.000684420745099241,0.0002137467898103396,1.4629273714456348e-07,0.00021743878670063552
2017,FEMALE,latinx,Amy,66,22,0.0006742055100977598,0.00021055653921615543,1.4195837892664703e-07,0.00021099651478457748
2017,FEMALE,latinx,Hailey,65,23,0.0006639902750962786,0.00020736628862197125,1.37689199027797e-07,0.00020465111913793384
2017,FEMALE,latinx,Valerie,65,23,0.0006639902750962786,0.00020736628862197125,1.37689199027797e-07,0.00020465111913793384
2017,FEMALE,latinx,Chloe,61,24,0.0006231293350903537,0.00019460528624523456,1.2126426262306096e-07,0.0001802382992455034
2017,FEMALE,latinx,Kylie,61,24,0.0006231293350903537,0.00019460528624523456,1.2126426262306096e-07,0.0001802382992455034
2017,FEMALE,latinx,Melanie,60,25,0.0006129141000888725,0.0001914150356510504,1.17320974319543e-07,0.00017437728494593181
2017,FEMALE,latinx,Sarah,58,26,0.0005924836300859101,0.00018503453446268206,1.096299326697063e-07,0.00016294588515503182
2017,FEMALE,latinx,Kaylee,56,27,0.0005720531600829478,0.00017865403327431368,1.0219960429613525e-07,0.0001519019904417895
2017,FEMALE,latinx,Allison,54,28,0.0005516226900799853,0.00017227353208594534,9.502998919882984e-08,0.00014124560080620478
2017,FEMALE,latinx,Charlotte,54,28,0.0005516226900799853,0.00017227353208594534,9.502998919882984e-08,0.00014124560080620478
2017,FEMALE,latinx,Gabriella,54,28,0.0005516226900799853,0.00017227353208594534,9.502998919882984e-08,0.00014124560080620478
2017,FEMALE,latinx,Arianna,53,29,0.0005414074550785041,0.00016908328149176118,9.154294912877676e-08,0.00013606272039253404
2017,FEMALE,latinx,Bella,53,29,0.0005414074550785041,0.00016908328149176118,9.154294912877676e-08,0.00013606272039253404
2017,FEMALE,latinx,Maya,52,30,0.0005311922200770229,0.000165893030897577,8.812108737779008e-08,0.0001309767162482777
2017,FEMALE,latinx,Penelope,52,30,0.0005311922200770229,0.000165893030897577,8.812108737779008e-08,0.0001309767162482777
2017,FEMALE,latinx,Gianna,51,31,0.0005209769850755417,0.00016270278030339284,8.476440394586983e-08,0.00012598758837343576
2017,FEMALE,latinx,Emely,50,32,0.0005107617500740605,0.00015951252970920865,8.147289883301597e-08,0.00012109533676800819
2017,FEMALE,latinx,Mila,50,32,0.0005107617500740605,0.00015951252970920865,8.147289883301597e-08,0.00012109533676800819
2017,FEMALE,latinx,Riley,49,33,0.0005005465150725792,0.0001563222791150245,7.824657203922855e-08,0.0001162999614319951
2017,FEMALE,latinx,Alaia,47,34,0.0004801160450696168,0.00014994177792665615,7.198945340885292e-08,0.00010699983956821205
2017,FEMALE,latinx,Grace,46,35,0.0004699008100681356,0.00014675152733247196,6.895866157226471e-08,0.00010249509304044213
2017,FEMALE,latinx,Aaliyah,45,36,0.0004596855750666544,0.00014356127673828778,6.599304805474293e-08,9.808722278208664e-05
2017,FEMALE,latinx,Amaya,45,36,0.0004596855750666544,0.00014356127673828778,6.599304805474293e-08,9.808722278208664e-05
2017,FEMALE,latinx,Layla,45,36,0.0004596855750666544,0.00014356127673828778,6.599304805474293e-08,9.808722278208664e-05
2017,FEMALE,latinx,Evelyn,44,37,0.0004494703400651732,0.00014037102614410362,6.309261285628758e-08,9.377622879314557e-05
2017,FEMALE,latinx,Jade,44,37,0.0004494703400651732,0.00014037102614410362,6.309261285628758e-08,9.377622879314557e-05
2017,FEMALE,latinx,Kimberly,44,37,0.0004494703400651732,0.00014037102614410362,6.309261285628758e-08,9.377622879314557e-05
2017,FEMALE,latinx,Daniela,41,38,0.0004188246350607296,0.0001308002743615511,5.4782377175319936e-08,8.14245044428087e-05
2017,FEMALE,latinx,Nicole,40,39,0.00040860940005924836,0.00012761002376736693,5.214265525313023e-08,7.750101553152526e-05
2017,FEMALE,latinx,Valeria,40,39,0.00040860940005924836,0.00012761002376736693,5.214265525313023e-08,7.750101553152526e-05
2017,FEMALE,latinx,Aria,39,40,0.00039839416505776714,0.00012441977317318275,4.956811165000691e-08,7.367440288965618e-05
2017,FEMALE,latinx,Elena,39,40,0.00039839416505776714,0.00012441977317318275,4.956811165000691e-08,7.367440288965618e-05
2017,FEMALE,latinx,Juliette,39,40,0.00039839416505776714,0.00012441977317318275,4.956811165000691e-08,7.367440288965618e-05
2017,FEMALE,latinx,Emilia,37,41,0.0003779636950548047,0.0001180392719848144,4.4614559400959544e-08,6.631180641416129e-05
2017,FEMALE,latinx,Maria,37,41,0.0003779636950548047,0.0001180392719848144,4.4614559400959544e-08,6.631180641416129e-05
2017,FEMALE,latinx,Hannah,36,42,0.00036774846005332355,0.00011484902139063023,4.2235550755035485e-08,6.277582258053546e-05
2017,FEMALE,latinx,Eliana,35,43,0.00035753322505184234,0.00011165877079644606,3.992172042817783e-08,5.9336715016324024e-05
2017,FEMALE,latinx,Katherine,35,43,0.00035753322505184234,0.00011165877079644606,3.992172042817783e-08,5.9336715016324024e-05
2017,FEMALE,latinx,Zoey,35,43,0.00035753322505184234,0.00011165877079644606,3.992172042817783e-08,5.9336715016324024e-05
2017,FEMALE,latinx,Aubrey,34,44,0.0003473179900503611,0.00010846852020226189,3.7673068420386585e-08,5.599448372152699e-05
2017,FEMALE,latinx,Gabriela,34,44,0.0003473179900503611,0.00010846852020226189,3.7673068420386585e-08,5.599448372152699e-05
2017,FEMALE,latinx,Amalia,33,45,0.0003371027550488799,0.00010527826960807772,3.548959473166176e-08,5.274912869614437e-05
2017,FEMALE,latinx,Ana,33,45,0.0003371027550488799,0.00010527826960807772,3.548959473166176e-08,5.274912869614437e-05
2017,FEMALE,latinx,Kayla,33,45,0.0003371027550488799,0.00010527826960807772,3.548959473166176e-08,5.274912869614437e-05
2017,FEMALE,latinx,Leslie,33,45,0.0003371027550488799,0.00010527826960807772,3.548959473166176e-08,5.274912869614437e-05
2017,FEMALE,latinx,Alyssa,32,46,0.0003268875200473987,0.00010208801901389354,3.337129936200335e-08,4.960064994017617e-05
2017,FEMALE,latinx,Avery,32,46,0.0003268875200473987,0.00010208801901389354,3.337129936200335e-08,4.960064994017617e-05
